Date,BDI,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,Panamax_lag_1,Supramax_lag_1,Handysize_lag_1,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,Panamax_change_1,Supramax_change_1,Handysize_change_1,Panamax_vs_BDI,Supramax_vs_BDI,Handysize_vs_BDI,Panamax_Supramax_spread,Supramax_Handysize_spread,Panamax_Handysize_spread,month,quarter,day_of_week,month_sin,month_cos,BDI_target_7
2012-08-07,836.0,843.0,852.0,861.0,933.0,1074.0,981.0,890.0,982.0,544.0,868.8571428571429,985.8,1005.5166666666668,29.151492651529843,103.94563356316642,99.2528856545141,-7.0,-25.0,-97.0,-238.0,-0.0083036773428232,-0.0290360046457607,-0.1039657020364416,-0.2216014897579143,-32.85714285714289,-149.79999999999995,-169.51666666666677,-0.1519578007709474,-0.1685866304221711,0.1054429230707713,0.0987083446200269,-20.0,-13.0,-8.0,1.0645933014354068,1.174641148325359,0.6507177033492823,-92.0,438.0,346.0,8,3,1,-0.8660254037844385,-0.5000000000000004,720.0
2012-08-08,812.0,836.0,843.0,852.0,915.0,1053.0,988.0,868.0,966.0,539.0,854.1428571428571,969.1,1000.1833333333332,27.94893302338363,103.6831712478256,100.92462226109504,-24.0,-40.0,-103.0,-241.0,-0.0287081339712919,-0.0469483568075117,-0.1125683060109289,-0.2288698955365622,-42.14285714285711,-157.10000000000002,-188.1833333333332,-0.1621091734599112,-0.1881488393794469,0.1069891355358844,0.1009061228052474,-22.0,-16.0,-5.0,1.0689655172413792,1.1896551724137931,0.6637931034482759,-98.0,427.0,329.0,8,3,2,-0.8660254037844385,-0.5000000000000004,714.0
2012-08-09,790.0,812.0,836.0,843.0,897.0,1037.0,994.0,840.0,946.0,538.0,838.8571428571429,952.55,994.5166666666668,29.80172574106472,104.57406088764178,103.03520735562178,-22.0,-53.0,-107.0,-247.0,-0.0270935960591133,-0.062870699881376,-0.1192865105908583,-0.2381870781099324,-48.85714285714289,-162.54999999999995,-204.5166666666668,-0.1706472101202036,-0.2056442828174491,0.1097832774002853,0.1036032987772503,-28.0,-20.0,-1.0,1.0632911392405062,1.1974683544303797,0.6810126582278481,-106.0,408.0,302.0,8,3,3,-0.8660254037844385,-0.5000000000000004,711.0
2012-08-10,774.0,790.0,812.0,836.0,878.0,1022.0,1004.0,823.0,906.0,535.0,824.0,935.75,988.4666666666668,32.80751946332071,104.93701118192442,105.16241944388037,-16.0,-62.0,-104.0,-248.0,-0.020253164556962,-0.0741626794258373,-0.1184510250569476,-0.2426614481409001,-50.0,-161.75,-214.4666666666668,-0.172855997862677,-0.2169690429621637,0.1121421439293875,0.1063894443689354,-17.0,-40.0,-3.0,1.0633074935400515,1.1705426356589148,0.6912144702842378,-83.0,371.0,288.0,8,3,4,-0.8660254037844385,-0.5000000000000004,709.0
2012-08-13,764.0,774.0,790.0,812.0,861.0,1003.0,1013.0,814.0,886.0,531.0,810.1428571428571,918.85,982.25,34.98775295936764,103.96622680368512,107.2375195220134,-10.0,-48.0,-97.0,-239.0,-0.0129198966408268,-0.0591133004926108,-0.1126596980255516,-0.2382851445663011,-46.14285714285711,-154.85000000000002,-218.25,-0.1685258747347227,-0.2221939424790023,0.1131482035192742,0.1091753825624977,-9.0,-20.0,-4.0,1.0654450261780104,1.1596858638743457,0.6950261780104712,-72.0,355.0,283.0,8,3,0,-0.8660254037844385,-0.5000000000000004,712.0
2012-08-14,750.0,764.0,774.0,790.0,852.0,982.0,1063.0,804.0,877.0,523.0,795.5714285714286,901.7,975.7333333333332,35.87876411317208,101.99850360102292,109.28765753921812,-14.0,-40.0,-102.0,-232.0,-0.0183246073298429,-0.0506329113924051,-0.1197183098591548,-0.2362525458248472,-45.57142857142856,-151.70000000000005,-225.73333333333323,-0.1682377730952645,-0.2313473626673954,0.1131180033281833,0.1120056615938966,-10.0,-9.0,-8.0,1.072,1.1693333333333331,0.6973333333333334,-73.0,354.0,281.0,8,3,1,-0.8660254037844385,-0.5000000000000004,715.0
2012-08-15,728.0,750.0,764.0,774.0,843.0,958.0,1103.0,803.0,865.0,512.0,779.1428571428571,884.4,968.85,36.85751199523886,100.56911736923416,111.6820282039274,-22.0,-46.0,-115.0,-230.0,-0.0293333333333333,-0.0594315245478036,-0.1364175563463819,-0.2400835073068893,-51.14285714285711,-156.39999999999998,-240.85,-0.1768430574400723,-0.2485936935542137,0.1137145153428699,0.115272775149845,-1.0,-12.0,-11.0,1.103021978021978,1.1881868131868132,0.7032967032967034,-62.0,353.0,291.0,8,3,2,-0.8660254037844385,-0.5000000000000004,717.0
2012-08-16,720.0,728.0,750.0,764.0,836.0,933.0,1138.0,801.0,856.0,506.0,762.5714285714286,867.75,962.0666666666668,32.89811110517982,98.735625202944,114.24429172656504,-8.0,-44.0,-116.0,-213.0,-0.0109890109890109,-0.0575916230366492,-0.1387559808612439,-0.2282958199356913,-42.57142857142856,-147.75,-242.06666666666683,-0.1702679343128781,-0.2516111149608483,0.1137834920229835,0.1187488307046272,-2.0,-9.0,-6.0,1.1125,1.1888888888888889,0.7027777777777777,-55.0,350.0,295.0,8,3,3,-0.8660254037844385,-0.5000000000000004,717.0
2012-08-17,714.0,720.0,728.0,750.0,812.0,915.0,1157.0,801.0,847.0,502.0,748.5714285714286,851.6,955.6333333333332,28.97618069418635,95.97225476259374,117.1759457393077,-6.0,-36.0,-98.0,-201.0,-0.0083333333333333,-0.048,-0.1206896551724138,-0.219672131147541,-34.571428571428555,-137.60000000000002,-241.6333333333332,-0.1615782057303899,-0.2528515120862254,0.112696400613661,0.122616009354328,0.0,-9.0,-4.0,1.1218487394957983,1.1862745098039216,0.7030812324929971,-46.0,345.0,299.0,8,3,4,-0.8660254037844385,-0.5000000000000004,724.0
2012-08-20,711.0,714.0,720.0,728.0,790.0,897.0,1162.0,806.0,841.0,496.0,737.2857142857143,836.05,949.85,25.30292661415322,92.02372405787176,120.5525168631835,-3.0,-17.0,-79.0,-186.0,-0.0042016806722688,-0.0233516483516483,-0.0999999999999999,-0.2073578595317725,-26.28571428571433,-125.04999999999995,-238.85,-0.1495723939955743,-0.2514607569616255,0.1100696418370573,0.1269174257653139,5.0,-6.0,-6.0,1.1336146272855134,1.1828410689170183,0.6976090014064698,-35.0,345.0,310.0,8,3,0,-0.8660254037844385,-0.5000000000000004,718.0
2012-08-21,709.0,711.0,714.0,720.0,774.0,878.0,1160.0,819.0,838.0,490.0,728.0,821.35,944.4333333333332,21.17388328428425,87.31267165529044,123.96067811015084,-2.0,-11.0,-65.0,-169.0,-0.0028129395218002,-0.0152777777777777,-0.0839793281653746,-0.1924829157175398,-19.0,-112.35000000000002,-235.4333333333332,-0.136786997017106,-0.2492852857092435,0.1063038554273944,0.1312540268698876,13.0,-3.0,-6.0,1.155148095909732,1.1819464033850493,0.691114245416079,-19.0,348.0,329.0,8,3,1,-0.8660254037844385,-0.5000000000000004,707.0
2012-08-22,712.0,709.0,711.0,714.0,764.0,861.0,1146.0,833.0,833.0,485.0,720.5714285714286,807.85,939.4333333333332,14.512720200645775,81.86977785679753,127.1972133085497,3.0,-2.0,-52.0,-149.0,0.004231311706629,-0.0028011204481792,-0.0680628272251309,-0.173054587688734,-8.571428571428555,-95.85000000000002,-227.4333333333332,-0.1186482639103794,-0.2420962991874533,0.1013427961339327,0.1353978071623493,14.0,-5.0,-5.0,1.1699438202247192,1.1699438202247192,0.6811797752808989,0.0,348.0,348.0,8,3,2,-0.8660254037844385,-0.5000000000000004,703.0
2012-08-23,715.0,712.0,709.0,711.0,750.0,852.0,1121.0,843.0,833.0,481.0,715.5714285714286,795.7,934.9166666666666,6.502746672669595,76.25242015144786,130.28954608572195,3.0,4.0,-35.0,-137.0,0.0042134831460673,0.0056258790436005,-0.0466666666666666,-0.1607981220657277,-0.5714285714285552,-80.70000000000005,-219.91666666666663,-0.1014201332160362,-0.235225955967555,0.0958306147435564,0.1393595287484324,10.0,0.0,-4.0,1.1790209790209791,1.165034965034965,0.6727272727272727,10.0,352.0,362.0,8,3,3,-0.8660254037844385,-0.5000000000000004,698.0
2012-08-24,717.0,715.0,712.0,709.0,728.0,843.0,1110.0,840.0,845.0,477.0,714.0,784.9,931.0333333333332,3.741657387202435,70.89050118245943,133.27058834389751,2.0,8.0,-11.0,-126.0,0.0027972027972027,0.0112834978843441,-0.01510989010989,-0.1494661921708184,3.0,-67.89999999999998,-214.0333333333332,-0.0865078353930436,-0.2298879381332568,0.0903178763950304,0.1431426604961127,-3.0,12.0,-4.0,1.1715481171548117,1.1785216178521618,0.6652719665271967,-5.0,368.0,363.0,8,3,4,-0.8660254037844385,-0.5000000000000004,693.0
2012-08-27,717.0,717.0,715.0,712.0,720.0,836.0,1102.0,828.0,853.0,474.0,713.5714285714286,775.0,927.6,3.0472470016266024,65.37664157146206,136.10442152750417,0.0,5.0,-3.0,-119.0,0.0,0.0070224719101124,-0.0041666666666666,-0.1423444976076555,3.428571428571445,-58.0,-210.6,-0.0748387096774193,-0.2270375161707633,0.0843569568664026,0.1467274919442692,-12.0,8.0,-3.0,1.1548117154811717,1.189679218967922,0.6610878661087866,-25.0,379.0,354.0,8,3,0,-0.8660254037844385,-0.5000000000000004,684.0
2012-08-30,707.0,718.0,724.0,717.0,709.0,774.0,1053.0,788.0,858.0,466.0,715.7142857142857,750.65,919.1833333333332,5.282495802929002,49.70150373670496,143.5996661706022,-11.0,-10.0,-2.0,-67.0,-0.0153203342618384,-0.0139470013947001,-0.002820874471086,-0.08656330749354,-8.714285714285666,-43.64999999999998,-212.1833333333332,-0.0581496036768134,-0.2308389693749885,0.066211288532212,0.1562252718941838,-24.0,1.0,-6.0,1.1145685997171146,1.2135785007072135,0.6591230551626591,-70.0,392.0,322.0,8,3,3,-0.8660254037844385,-0.5000000000000004,666.0
2012-08-31,703.0,707.0,718.0,724.0,712.0,764.0,1037.0,758.0,855.0,463.0,714.4285714285714,743.2,916.2833333333332,7.114706432612127,44.61720225257943,146.19943328823118,-4.0,-21.0,-9.0,-61.0,-0.0056577086280056,-0.0290055248618784,-0.0126404494382021,-0.0798429319371727,-11.428571428571445,-40.200000000000045,-213.2833333333332,-0.0540904198062433,-0.2327700674827654,0.0600339104582608,0.1595570147024005,-30.0,-3.0,-3.0,1.0782361308677098,1.2162162162162162,0.6586059743954481,-97.0,392.0,295.0,8,3,4,-0.8660254037844385,-0.5000000000000004,662.0
2012-09-03,698.0,703.0,707.0,718.0,715.0,750.0,1022.0,735.0,857.0,459.0,712.0,735.95,913.1833333333332,9.416297928054275,38.970265317968135,148.8436207781253,-5.0,-20.0,-17.0,-52.0,-0.0071123755334281,-0.0278551532033426,-0.0237762237762237,-0.0693333333333333,-14.0,-37.950000000000045,-215.1833333333332,-0.0515660031252123,-0.2356408899271777,0.0529523273564347,0.1629942371317829,-23.0,2.0,-4.0,1.053008595988539,1.2277936962750715,0.6575931232091691,-122.0,398.0,276.0,9,3,0,-1.0,-1.8369701987210292e-16,661.0
2012-09-04,693.0,698.0,703.0,707.0,717.0,728.0,1003.0,714.0,852.0,458.0,708.5714285714286,728.8,909.85,11.443442705567422,32.17321540472968,151.51873241022437,-5.0,-14.0,-24.0,-35.0,-0.0071633237822349,-0.0198019801980198,-0.0334728033472803,-0.0480769230769231,-15.571428571428555,-35.799999999999955,-216.85,-0.0491218441273325,-0.2383359894488102,0.0441454657035259,0.1665315518054892,-21.0,-5.0,-1.0,1.0303030303030305,1.229437229437229,0.6608946608946609,-138.0,394.0,256.0,9,3,1,-1.0,-1.8369701987210292e-16,663.0
2012-09-05,684.0,693.0,698.0,703.0,717.0,720.0,982.0,686.0,849.0,456.0,703.8571428571429,722.4,906.2166666666668,13.921548901352953,27.079609730631937,154.29842224520445,-9.0,-19.0,-33.0,-36.0,-0.0129870129870129,-0.0270270270270269,-0.0460251046025104,-0.05,-19.85714285714289,-38.39999999999998,-222.2166666666668,-0.0531561461794019,-0.2452136170525813,0.0374856170136101,0.1702665906739055,-28.0,-3.0,-2.0,1.0029239766081872,1.2412280701754386,0.6666666666666666,-163.0,393.0,230.0,9,3,2,-1.0,-1.8369701987210292e-16,662.0
2012-09-06,675.0,684.0,693.0,698.0,724.0,714.0,958.0,647.0,845.0,455.0,696.8571428571429,716.65,902.2666666666668,14.415600015704598,24.00498851675716,157.15498845246705,-9.0,-23.0,-49.0,-39.0,-0.0131578947368421,-0.0329512893982808,-0.0676795580110497,-0.0546218487394958,-21.85714285714289,-41.64999999999998,-227.2666666666668,-0.058117630642573,-0.2518841436382445,0.0334961117934237,0.1741779833594654,-39.0,-4.0,-1.0,0.9585185185185184,1.2518518518518518,0.674074074074074,-198.0,390.0,192.0,9,3,3,-1.0,-1.8369701987210292e-16,663.0
2012-09-07,669.0,675.0,684.0,693.0,718.0,711.0,933.0,617.0,837.0,457.0,689.8571428571429,711.4,898.0166666666667,14.334440710382465,22.217584311463824,159.9799237051807,-6.0,-24.0,-49.0,-42.0,-0.0088888888888888,-0.0346320346320346,-0.0682451253481893,-0.0590717299578058,-20.85714285714289,-42.39999999999998,-229.01666666666665,-0.059600787180208,-0.2550249624171786,0.031230790429384,0.1781480563150432,-30.0,-8.0,2.0,0.922272047832586,1.251121076233184,0.6831091180866966,-220.0,380.0,160.0,9,3,4,-1.0,-1.8369701987210292e-16,697.0
2012-09-10,666.0,669.0,675.0,684.0,707.0,709.0,915.0,599.0,832.0,458.0,684.0,706.5,893.4833333333333,14.537308325017747,20.765609221046383,162.65909986341532,-3.0,-18.0,-41.0,-43.0,-0.0044843049327354,-0.0263157894736841,-0.0579915134370579,-0.0606488011283498,-18.0,-40.5,-227.4833333333333,-0.0573248407643312,-0.2546027719226249,0.0293922281968101,0.1820505137533794,-18.0,-5.0,1.0,0.8993993993993994,1.2492492492492493,0.6876876876876877,-233.0,374.0,141.0,9,3,0,-1.0,-1.8369701987210292e-16,722.0
2012-09-11,662.0,666.0,669.0,675.0,703.0,712.0,897.0,582.0,827.0,461.0,678.1428571428571,702.1,888.6166666666667,13.849531537667204,20.38291338106865,165.16669460174077,-4.0,-13.0,-41.0,-50.0,-0.0060060060060059,-0.0192592592592593,-0.0583214793741109,-0.0702247191011236,-16.14285714285711,-40.10000000000002,-226.61666666666667,-0.0571143711721977,-0.2550218504416978,0.0290313536263618,0.1858694539472297,-17.0,-5.0,3.0,0.879154078549849,1.2492447129909363,0.6963746223564955,-245.0,366.0,121.0,9,3,1,-1.0,-1.8369701987210292e-16,755.0
2012-09-12,661.0,662.0,666.0,669.0,698.0,715.0,878.0,566.0,821.0,466.0,672.8571428571429,698.75,883.4333333333333,11.936339073582037,21.383404780469508,167.37083222664887,-1.0,-8.0,-37.0,-54.0,-0.0015105740181269,-0.0119581464872944,-0.0530085959885386,-0.0755244755244755,-11.85714285714289,-37.75,-222.43333333333328,-0.0540250447227191,-0.2517828170395804,0.0306023682010297,0.1894549661094769,-16.0,-6.0,5.0,0.8562783661119516,1.2420574886535551,0.7049924357034796,-255.0,355.0,100.0,9,3,2,-1.0,-1.8369701987210292e-16,774.0
2012-09-13,663.0,661.0,662.0,666.0,693.0,717.0,861.0,545.0,825.0,471.0,668.5714285714286,695.9,878.1833333333333,8.343802947241212,22.18558090304156,169.2836844448518,2.0,-3.0,-30.0,-54.0,0.0030257186081694,-0.0045045045045044,-0.0432900432900432,-0.0753138075313807,-5.571428571428555,-32.89999999999998,-215.18333333333328,-0.0472769076016668,-0.2450323584672903,0.0318804151502249,0.1927657677153803,-21.0,4.0,5.0,0.8220211161387632,1.244343891402715,0.7104072398190046,-280.0,354.0,74.0,9,3,3,-1.0,-1.8369701987210292e-16,772.0
2012-09-14,662.0,663.0,661.0,662.0,684.0,717.0,852.0,527.0,828.0,475.0,665.4285714285714,693.3,872.9166666666666,5.061526214730129,22.98535002550261,171.03218962236565,-1.0,0.0,-22.0,-55.0,-0.0015082956259426,0.0,-0.0321637426900585,-0.0767085076708508,-3.428571428571445,-31.299999999999955,-210.91666666666663,-0.0451464012692917,-0.2416229116945107,0.033153541072411,0.1959318640065286,-18.0,3.0,4.0,0.7960725075528701,1.2507552870090637,0.7175226586102719,-301.0,353.0,52.0,9,3,4,-1.0,-1.8369701987210292e-16,763.0
2012-09-17,663.0,662.0,663.0,661.0,675.0,724.0,843.0,502.0,834.0,477.0,663.7142857142857,690.9,867.6666666666666,2.811540842335344,23.53921699733237,172.57949940776413,1.0,2.0,-12.0,-61.0,0.0015105740181269,0.0030257186081694,-0.0177777777777777,-0.0842541436464088,-0.7142857142856656,-27.899999999999977,-204.66666666666663,-0.0403821102909248,-0.2358816749903956,0.0340703676325551,0.1989006908272348,-25.0,6.0,2.0,0.7571644042232277,1.257918552036199,0.7194570135746606,-332.0,357.0,25.0,9,3,0,-1.0,-1.8369701987210292e-16,752.0
2012-09-18,697.0,663.0,662.0,663.0,669.0,718.0,836.0,483.0,839.0,479.0,667.7142857142857,690.3,862.9333333333333,13.00915428617252,23.204128489403853,173.31150231930224,34.0,34.0,28.0,-21.0,0.0512820512820513,0.0512820512820513,0.0418535127055306,-0.0292479108635097,29.28571428571433,6.7000000000000455,-165.93333333333328,0.0097059249601623,-0.1922898640296662,0.0336145566991219,0.2008399671499948,-19.0,5.0,2.0,0.6929698708751794,1.2037302725968435,0.6872309899569584,-356.0,360.0,4.0,9,3,1,-1.0,-1.8369701987210292e-16,744.0
2012-09-19,722.0,697.0,663.0,662.0,666.0,707.0,812.0,474.0,843.0,480.0,675.7142857142857,690.8,858.5,24.19169475752817,23.796505714409463,173.4601502617501,25.0,60.0,56.0,15.0,0.0358680057388809,0.0906344410876132,0.0840840840840841,0.0212164073550211,46.285714285714334,31.200000000000045,-136.5,0.0451650260567458,-0.1589982527664531,0.0344477500208591,0.2020502623899244,-9.0,4.0,1.0,0.6565096952908587,1.167590027700831,0.6648199445983379,-369.0,363.0,-6.0,9,3,2,-1.0,-1.8369701987210292e-16,766.0
2012-09-20,755.0,722.0,697.0,663.0,662.0,703.0,790.0,468.0,845.0,480.0,689.0,692.8,854.5166666666667,37.35862238720728,27.35266753093801,173.0394773873254,33.0,92.0,93.0,52.0,0.0457063711911356,0.1387631975867269,0.1404833836858006,0.073968705547653,66.0,62.200000000000045,-99.51666666666664,0.0897806004618938,-0.1164595970431627,0.0394813330411922,0.2024998272559443,-6.0,2.0,0.0,0.6198675496688741,1.119205298013245,0.6357615894039735,-377.0,365.0,-12.0,9,3,3,-1.0,-1.8369701987210292e-16,777.0
2012-09-21,774.0,755.0,722.0,697.0,661.0,698.0,774.0,468.0,850.0,482.0,705.1428571428571,695.65,850.6833333333333,46.53109559365742,32.49335964559582,172.21749076185395,19.0,77.0,113.0,76.0,0.0251655629139073,0.1104734576757531,0.1709531013615732,0.1088825214899713,68.85714285714289,78.35000000000002,-76.68333333333328,0.1126284769639905,-0.0901432181971355,0.0467093504572641,0.2024460619053552,0.0,5.0,2.0,0.6046511627906976,1.0981912144702843,0.6227390180878553,-382.0,368.0,-14.0,9,3,4,-1.0,-1.8369701987210292e-16,778.0
2012-09-24,772.0,774.0,755.0,722.0,663.0,693.0,764.0,467.0,847.0,484.0,720.7142857142857,698.4,846.6666666666666,48.28289650840425,36.478400242005314,171.17487011301515,-2.0,50.0,109.0,79.0,-0.0025839793281653,0.0692520775623268,0.1644042232277527,0.1139971139971141,51.285714285714334,73.60000000000002,-74.66666666666663,0.1053837342497136,-0.0881889763779527,0.0522313863717143,0.202175043440569,-1.0,-3.0,2.0,0.6049222797927462,1.0971502590673574,0.6269430051813472,-380.0,363.0,-17.0,9,3,0,-1.0,-1.8369701987210292e-16,798.0
2012-09-25,763.0,772.0,774.0,755.0,662.0,684.0,750.0,461.0,847.0,486.0,735.1428571428571,700.35,841.6666666666666,42.56535591079509,38.88210926709149,169.11781738837476,-9.0,8.0,101.0,79.0,-0.0116580310880829,0.0105960264900661,0.1525679758308156,0.1154970760233917,27.85714285714289,62.64999999999998,-78.66666666666663,0.089455272363818,-0.0934653465346534,0.0555181113258963,0.2009320602634155,-6.0,0.0,2.0,0.6041939711664482,1.110091743119266,0.6369593709043251,-386.0,361.0,-25.0,9,3,1,-1.0,-1.8369701987210292e-16,845.0
2012-09-26,752.0,763.0,772.0,774.0,663.0,675.0,728.0,441.0,847.0,483.0,747.8571428571429,702.05,835.8166666666667,28.33977517811234,40.40775720218429,165.96614844417576,-11.0,-22.0,89.0,77.0,-0.0144167758846658,-0.028423772609819,0.1342383107088989,0.114074074074074,4.14285714285711,49.950000000000045,-83.81666666666672,0.0711487785770245,-0.1002811621368323,0.0575568082076551,0.1985676465463029,-20.0,0.0,-3.0,0.586436170212766,1.1263297872340423,0.6422872340425532,-406.0,364.0,-42.0,9,3,2,-1.0,-1.8369701987210292e-16,875.0
2012-09-27,744.0,752.0,763.0,772.0,697.0,669.0,720.0,426.0,844.0,479.0,754.5714285714286,703.9,829.25,17.94303154306585,41.47910063488721,161.54283946701747,-8.0,-28.0,47.0,75.0,-0.0106382978723403,-0.0362694300518134,0.067431850789096,0.1121076233183857,-10.571428571428555,40.10000000000002,-85.25,0.0569683193635459,-0.102803738317757,0.0589275474284517,0.1948059565475037,-15.0,-3.0,-4.0,0.5725806451612904,1.1344086021505375,0.6438172043010753,-418.0,365.0,-53.0,9,3,3,-1.0,-1.8369701987210292e-16,883.0
2012-09-28,766.0,744.0,752.0,763.0,722.0,666.0,714.0,418.0,836.0,476.0,760.8571428571429,707.05,822.7333333333333,10.991338581473094,43.73782537377086,155.88466691290355,22.0,3.0,44.0,100.0,0.0295698924731182,0.0039318479685452,0.0609418282548477,0.1501501501501501,5.14285714285711,58.950000000000045,-56.73333333333335,0.0833745845414044,-0.0689571347540718,0.0618595932024197,0.1894716800659228,-8.0,-8.0,-3.0,0.5456919060052219,1.0913838120104438,0.6214099216710183,-418.0,360.0,-58.0,9,3,4,-1.0,-1.8369701987210292e-16,875.0
2012-10-01,777.0,766.0,744.0,752.0,755.0,662.0,711.0,425.0,830.0,472.0,764.0,711.0,816.3166666666667,12.124355653107717,46.36582225831477,149.47484246885608,11.0,25.0,22.0,115.0,0.0143603133159269,0.0332446808510638,0.0291390728476821,0.1737160120845922,13.0,66.0,-39.31666666666672,0.0928270042194092,-0.0481634986422753,0.0652121269455903,0.1831088945901583,7.0,-6.0,-4.0,0.546975546975547,1.068211068211068,0.6074646074646075,-405.0,358.0,-47.0,10,4,0,-0.8660254037844386,0.5000000000000001,875.0
2012-10-02,778.0,777.0,766.0,744.0,774.0,661.0,709.0,439.0,825.0,467.0,764.5714285714286,715.25,809.95,12.752217360996118,48.476662860707485,142.56362540336707,1.0,34.0,4.0,117.0,0.0012870012870012,0.0456989247311827,0.0051679586563306,0.1770045385779122,13.428571428571445,62.75,-31.950000000000045,0.0877315623907724,-0.0394468794370023,0.067775830633635,0.1760153409511291,14.0,-5.0,-5.0,0.5642673521850899,1.0604113110539846,0.6002570694087404,-386.0,358.0,-28.0,10,4,1,-0.8660254037844386,0.5000000000000001,903.0
2012-10-03,798.0,778.0,777.0,766.0,772.0,663.0,712.0,463.0,818.0,454.0,768.2857142857143,720.95,804.15,17.988091298813796,51.232673579569365,135.56746084770492,20.0,32.0,26.0,135.0,0.025706940874036,0.04177545691906,0.0336787564766838,0.2036199095022624,29.714285714285666,77.04999999999995,-6.149999999999977,0.1068728760663013,-0.0076478268979667,0.0710627277613833,0.1685847924488029,24.0,-7.0,-13.0,0.5802005012531328,1.025062656641604,0.568922305764411,-355.0,364.0,9.0,10,4,2,-0.8660254037844386,0.5000000000000001,926.0
2012-10-04,845.0,798.0,778.0,777.0,763.0,662.0,715.0,496.0,810.0,448.0,780.0,729.45,799.55,33.758949430775566,56.98704839010336,129.1654339289347,47.0,68.0,82.0,183.0,0.0588972431077694,0.0875160875160874,0.1074705111402358,0.2764350453172206,65.0,115.54999999999995,45.450000000000045,0.1584070189869078,0.0568444750171972,0.0781233098774465,0.1615476629715899,33.0,-8.0,-6.0,0.58698224852071,0.9585798816568049,0.5301775147928994,-314.0,362.0,48.0,10,4,3,-0.8660254037844386,0.5000000000000001,941.0
2012-10-05,875.0,845.0,798.0,778.0,752.0,663.0,717.0,544.0,802.0,445.0,797.5714285714286,739.75,795.6333333333333,46.39991789815281,63.706460880355046,123.00833190288483,30.0,97.0,123.0,212.0,0.0355029585798816,0.1246786632390746,0.1635638297872339,0.3197586726998491,77.42857142857144,135.25,79.36666666666667,0.1828320378506252,0.0997528174619799,0.086118906225556,0.1546042966645668,48.0,-8.0,-3.0,0.6217142857142857,0.9165714285714286,0.5085714285714286,-258.0,357.0,99.0,10,4,4,-0.8660254037844386,0.5000000000000001,981.0
2012-10-08,883.0,875.0,845.0,798.0,744.0,697.0,717.0,598.0,795.0,444.0,817.4285714285714,750.6,791.9833333333333,49.30468923900908,68.76305617657151,116.85896057505758,8.0,85.0,139.0,186.0,0.0091428571428571,0.1065162907268171,0.1868279569892472,0.266857962697274,65.57142857142856,132.39999999999998,91.01666666666664,0.1763922195576871,0.1149224520718028,0.0916107862730768,0.1475522977020445,54.0,-7.0,-1.0,0.6772366930917327,0.9003397508493771,0.5028312570781427,-197.0,351.0,154.0,10,4,0,-0.8660254037844386,0.5000000000000001,999.0
2012-10-09,875.0,883.0,875.0,845.0,766.0,722.0,724.0,647.0,791.0,444.0,833.0,761.25,788.35,47.535951307084346,70.78349123619466,110.5604865512852,-8.0,30.0,109.0,153.0,-0.0090600226500566,0.0355029585798816,0.1422976501305484,0.2119113573407203,42.0,113.75,86.64999999999998,0.1494252873563218,0.1099131096594152,0.0929832397191391,0.1402428953526799,49.0,-4.0,0.0,0.7394285714285714,0.904,0.5074285714285715,-144.0,347.0,203.0,10,4,1,-0.8660254037844386,0.5000000000000001,989.0
2012-10-10,875.0,875.0,883.0,875.0,777.0,755.0,718.0,712.0,789.0,442.0,847.0,771.95,785.0333333333333,42.45389656246074,71.00591154044658,104.6743079006475,0.0,0.0,98.0,120.0,0.0,0.0,0.1261261261261261,0.1589403973509933,28.0,103.04999999999995,89.9666666666667,0.133493101884837,0.1146023523417265,0.091982526770447,0.1333374055037758,65.0,-2.0,-2.0,0.8137142857142857,0.9017142857142856,0.5051428571428571,-77.0,347.0,270.0,10,4,2,-0.8660254037844386,0.5000000000000001,1010.0
2012-10-11,903.0,875.0,875.0,883.0,778.0,774.0,707.0,784.0,787.0,442.0,864.8571428571429,783.95,782.5333333333333,34.05108207500778,71.89866772797784,99.84572280072008,28.0,20.0,125.0,129.0,0.032,0.0226500566251415,0.1606683804627249,0.1666666666666667,38.14285714285711,119.04999999999995,120.4666666666667,0.1518591746922634,0.1539444539103766,0.0917133334115413,0.1275929325277561,72.0,-2.0,0.0,0.8682170542635659,0.8715393133997785,0.4894795127353267,-3.0,345.0,342.0,10,4,3,-0.8660254037844386,0.5000000000000001,1037.0
