Date,BDI,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,month,quarter,day_of_week,month_sin,month_cos,BDI_target_7
2019-01-17,1077.0,1055.0,1096.0,1147.0,1262.0,1318.0,1330.0,1138.7142857142858,1255.1,1287.9666666666667,65.8450562197023,106.97461577897016,169.04817953961629,22.0,-70.0,-185.0,-241.0,0.0208530805687203,-0.06102877070619,-0.1465927099841522,-0.1828528072837633,-61.71428571428578,-178.0999999999999,-210.9666666666667,-0.1419010437415344,-0.1637982349439685,0.0852319462823441,0.1312519833895413,1,1,3,0.4999999999999999,0.8660254037844387,852.0
2019-01-18,1112.0,1077.0,1055.0,1096.0,1238.0,1279.0,1281.0,1120.7142857142858,1242.45,1280.4166666666667,49.33124191195508,108.24605255963124,166.56329704023256,35.0,16.0,-126.0,-167.0,0.032497678737233,0.0145985401459853,-0.1017770597738287,-0.1305707584050038,-8.71428571428578,-130.45000000000005,-168.41666666666674,-0.1049941647551209,-0.1315327041978523,0.0871230653624944,0.1300852303600905,1,1,4,0.4999999999999999,0.8660254037844387,797.0
2019-01-21,1092.0,1112.0,1077.0,1055.0,1189.0,1271.0,1231.0,1106.857142857143,1227.0,1272.35,39.62082184677634,106.46224930143704,163.7010322695329,-20.0,37.0,-97.0,-179.0,-0.0179856115107913,0.0350710900473933,-0.0815811606391926,-0.1408339889850511,-14.85714285714289,-135.0,-180.3499999999999,-0.1100244498777506,-0.1417455888709867,0.0867662993491744,0.1286603782524721,1,1,0,0.4999999999999999,0.8660254037844387,721.0
2019-01-22,1036.0,1092.0,1112.0,1077.0,1169.0,1282.0,1203.0,1087.857142857143,1208.5,1263.3,36.63071830873746,105.8661021241116,161.4550680005431,-56.0,-41.0,-133.0,-246.0,-0.0512820512820513,-0.0380687093779016,-0.1137724550898203,-0.1918876755070202,-51.85714285714289,-172.5,-227.29999999999995,-0.142738932561026,-0.1799255917042665,0.0876012429657522,0.1278042175259582,1,1,1,0.4999999999999999,0.8660254037844387,668.0
2019-01-23,982.0,1036.0,1092.0,1112.0,1147.0,1267.0,1237.0,1064.2857142857142,1187.85,1253.3833333333334,44.47738858389453,107.83431491732853,160.12803051996062,-54.0,-130.0,-165.0,-285.0,-0.0521235521235521,-0.1169064748201439,-0.1438535309503051,-0.2249408050513023,-82.28571428571422,-205.8499999999999,-271.38333333333344,-0.1732962916193121,-0.2165206175285561,0.0907810876098232,0.1277566298046306,1,1,2,0.4999999999999999,0.8660254037844387,645.0
2019-01-24,939.0,982.0,1036.0,1092.0,1096.0,1260.0,1296.0,1041.857142857143,1165.9,1243.2666666666669,61.96619662214456,111.702094406247,160.50184714782154,-43.0,-153.0,-157.0,-321.0,-0.0437881873727087,-0.14010989010989,-0.1432481751824817,-0.2547619047619047,-102.85714285714288,-226.9000000000001,-304.2666666666669,-0.1946136032249764,-0.2447316209984451,0.0958076116358581,0.1290968795762412,1,1,3,0.4999999999999999,0.8660254037844387,634.0
2019-01-25,905.0,939.0,982.0,1036.0,1055.0,1247.0,1339.0,1020.4285714285714,1145.25,1233.0833333333333,79.98095011286892,119.97274909878894,162.27767494427724,-34.0,-131.0,-150.0,-342.0,-0.0362087326943556,-0.1264478764478764,-0.1421800947867298,-0.2742582197273456,-115.42857142857144,-240.25,-328.08333333333326,-0.2097795241213708,-0.2660674461039399,0.1047568208677484,0.1316031695162078,1,1,4,0.4999999999999999,0.8660254037844387,629.0
2019-01-28,852.0,905.0,939.0,982.0,1077.0,1262.0,1372.0,988.2857142857144,1123.9,1221.9666666666667,96.8825995483352,132.280762017782,165.1794059748433,-53.0,-130.0,-225.0,-410.0,-0.0585635359116022,-0.1323828920570264,-0.2089136490250696,-0.3248811410459588,-136.28571428571445,-271.9000000000001,-369.9666666666667,-0.2419254382062461,-0.3027633050546933,0.1176979820426924,0.1351750505809023,1,1,0,0.4999999999999999,0.8660254037844387,629.0
2019-01-29,797.0,852.0,905.0,939.0,1112.0,1238.0,1385.0,943.2857142857144,1100.2,1209.8833333333334,102.81652637219015,146.26169768784746,169.32499006318372,-55.0,-142.0,-315.0,-441.0,-0.0645539906103286,-0.1512247071352502,-0.283273381294964,-0.3562197092084006,-146.28571428571445,-303.20000000000005,-412.88333333333344,-0.2755862570441738,-0.3412587990577604,0.1329410086237479,0.1399515022631799,1,1,1,0.4999999999999999,0.8660254037844387,610.0
2019-01-30,721.0,797.0,852.0,905.0,1092.0,1189.0,1364.0,890.2857142857143,1072.15,1196.6833333333334,108.82664239626024,162.4585048234734,176.03249812318964,-76.0,-184.0,-371.0,-468.0,-0.0953575909661229,-0.2033149171270718,-0.3397435897435897,-0.3936080740117745,-169.2857142857143,-351.1500000000001,-475.6833333333334,-0.3275194702233829,-0.3975014275567193,0.1515259103889132,0.1471003173687187,1,1,2,0.4999999999999999,0.8660254037844387,601.0
2019-01-31,668.0,721.0,797.0,852.0,1036.0,1169.0,1353.0,837.7142857142857,1042.2,1182.9833333333331,115.39167255588131,179.01678839237533,184.59616864993924,-53.0,-184.0,-368.0,-501.0,-0.073509015256588,-0.215962441314554,-0.3552123552123551,-0.4285714285714286,-169.7142857142857,-374.2000000000001,-514.9833333333331,-0.3590481673383228,-0.4353259414756476,0.1717681715528452,0.1560429157778548,1,1,3,0.4999999999999999,0.8660254037844387,595.0
2019-02-01,645.0,668.0,721.0,797.0,982.0,1147.0,1365.0,789.5714285714286,1011.45,1169.2333333333331,115.46118704695344,191.98587530283064,193.3720719031099,-23.0,-152.0,-337.0,-502.0,-0.0344311377245508,-0.1907151819322459,-0.3431771894093686,-0.4376634699215345,-144.57142857142856,-366.4500000000001,-524.2333333333331,-0.3623016461515646,-0.4483564729024716,0.1898125219267691,0.1653836461810673,2,1,4,0.8660254037844386,0.5000000000000001,598.0
2019-02-04,634.0,645.0,668.0,721.0,939.0,1096.0,1401.0,746.0,980.8,1155.5166666666669,106.90494219947324,201.11651506423672,201.62681517814403,-11.0,-87.0,-305.0,-462.0,-0.0170542635658914,-0.1206657420249652,-0.3248136315228966,-0.4215328467153284,-112.0,-346.79999999999995,-521.5166666666669,-0.3535889070146819,-0.4513276889126077,0.2050535430915953,0.1744906161845154,2,1,0,0.8660254037844386,0.5000000000000001,608.0
2019-02-05,629.0,634.0,645.0,668.0,905.0,1055.0,1406.0,706.5714285714286,949.15,1142.2,87.65245222444497,204.3171618625885,209.5548793458143,-5.0,-39.0,-276.0,-426.0,-0.0078864353312302,-0.0583832335329341,-0.3049723756906077,-0.4037914691943127,-77.57142857142856,-320.15,-513.2,-0.3373017963440973,-0.449308352302574,0.215263300703354,0.1834660123847087,2,1,1,0.8660254037844386,0.5000000000000001,628.0
2019-02-06,629.0,629.0,634.0,645.0,852.0,1077.0,1395.0,674.7142857142857,918.7,1129.4333333333334,63.06270499995326,204.3838236466506,217.0904963738191,0.0,-16.0,-223.0,-448.0,0.0,-0.0248062015503875,-0.2617370892018779,-0.4159702878365831,-45.71428571428567,-289.70000000000005,-500.4333333333334,-0.3153368890823991,-0.4430835522238291,0.2224706908094596,0.1922118729514674,2,1,2,0.8660254037844386,0.5000000000000001,639.0
2019-02-07,610.0,629.0,629.0,634.0,797.0,1112.0,1378.0,648.0,889.75,1117.8666666666666,36.74234614183592,205.0871124283886,225.9398049929188,-19.0,-24.0,-187.0,-502.0,-0.0302066772655007,-0.0378548895899053,-0.234629861982434,-0.4514388489208633,-38.0,-279.75,-507.86666666666656,-0.3144141612812587,-0.454317748091603,0.2304997048928222,0.2021169534168524,2,1,3,0.8660254037844386,0.5000000000000001,643.0
2019-02-08,601.0,610.0,629.0,629.0,721.0,1092.0,1318.0,630.8571428571429,861.35,1107.3666666666666,22.07131299106192,203.704965962783,235.0483517994292,-9.0,-28.0,-120.0,-491.0,-0.0147540983606557,-0.0445151033386327,-0.1664355062413315,-0.4496336996336996,-29.85714285714289,-260.35,-506.36666666666656,-0.3022580832414234,-0.4572710032810571,0.2364949973446136,0.2122588288727876,2,1,4,0.8660254037844386,0.5000000000000001,635.0
2019-02-11,595.0,601.0,610.0,629.0,668.0,1036.0,1279.0,620.4285714285714,833.75,1098.1666666666667,18.56391789535963,200.3325853096441,244.09939394497965,-6.0,-34.0,-73.0,-441.0,-0.0099833610648918,-0.054054054054054,-0.1092814371257484,-0.4256756756756756,-25.428571428571445,-238.75,-503.16666666666674,-0.2863568215892054,-0.458187888905752,0.2402789628901278,0.2222790049582452,2,1,0,0.8660254037844386,0.5000000000000001,622.0
2019-02-12,598.0,595.0,601.0,610.0,645.0,982.0,1271.0,613.7142857142857,808.85,1089.3833333333334,16.590301240325037,196.9414219614912,252.45587576654324,3.0,-12.0,-47.0,-384.0,0.0050420168067226,-0.0196721311475409,-0.0728682170542636,-0.3910386965376782,-15.714285714285666,-210.85,-491.38333333333344,-0.260678741423008,-0.4510655875648303,0.2434832440644015,0.2317420030597217,2,1,1,0.8660254037844386,0.5000000000000001,630.0
2019-02-13,608.0,598.0,595.0,601.0,634.0,939.0,1282.0,610.0,786.5,1081.7833333333333,14.000000000237554,192.8584154789625,259.98449051962194,10.0,7.0,-26.0,-331.0,0.0167224080267558,0.0116472545757071,-0.0410094637223974,-0.3525026624068157,-2.0,-178.5,-473.7833333333333,-0.2269548633184996,-0.4379650885112545,0.2452109542008423,0.2403295396671748,2,1,2,0.8660254037844386,0.5000000000000001,634.0
2019-02-14,628.0,608.0,598.0,595.0,629.0,905.0,1267.0,609.8571428571429,764.05,1075.4333333333334,13.777137722189476,183.15149754406863,266.3668533526362,20.0,33.0,-1.0,-277.0,0.0328947368421053,0.0554621848739496,-0.0015898251192368,-0.3060773480662984,18.14285714285711,-136.04999999999995,-447.4333333333334,-0.1780642628100254,-0.4160493444502991,0.2397114031072163,0.2476832780764059,2,1,3,0.8660254037844386,0.5000000000000001,637.0
2019-02-15,639.0,628.0,608.0,598.0,629.0,852.0,1260.0,611.2857142857143,740.4,1069.0833333333333,16.367796489185956,165.54961094552235,272.18851217162944,11.0,41.0,10.0,-213.0,0.0175159235668789,0.068561872909699,0.0158982511923688,-0.25,27.714285714285666,-101.39999999999998,-430.08333333333326,-0.1369529983792544,-0.4022916829059162,0.223594828397518,0.2545999022573508,2,1,4,0.8660254037844386,0.5000000000000001,649.0
2019-02-18,643.0,639.0,628.0,608.0,610.0,797.0,1247.0,616.0,717.95,1062.6166666666666,20.23198787415511,144.46105831131183,277.662646894103,4.0,35.0,33.0,-154.0,0.0062597809076683,0.0575657894736842,0.0540983606557377,-0.1932245922208281,27.0,-74.95000000000005,-419.61666666666656,-0.1043944564384707,-0.3948899728657244,0.2012132576242243,0.2613008581590442,2,1,0,0.8660254037844386,0.5000000000000001,651.0
2019-02-19,635.0,643.0,639.0,628.0,601.0,721.0,1262.0,620.8571428571429,697.9,1056.15,20.11159343470317,124.43467954588584,283.0665505387589,-8.0,7.0,34.0,-86.0,-0.0124416796267495,0.0111464968152865,0.0565723793677204,-0.1192787794729541,14.14285714285711,-62.89999999999998,-421.1500000000001,-0.0901275254334431,-0.398759645883634,0.178298724094979,0.268017374936097,2,1,1,0.8660254037844386,0.5000000000000001,658.0
2019-02-20,622.0,635.0,643.0,639.0,595.0,668.0,1238.0,624.7142857142857,679.9,1049.8,16.610381148888504,105.82105053742904,288.5003774635724,-13.0,-17.0,27.0,-46.0,-0.0204724409448818,-0.02660406885759,0.0453781512605042,-0.0688622754491018,-2.7142857142856656,-57.89999999999998,-427.8,-0.0851595822915134,-0.4075061916555534,0.1556420805080586,0.2748146098910006,2,1,2,0.8660254037844386,0.5000000000000001,664.0
2019-02-21,630.0,622.0,635.0,643.0,598.0,645.0,1189.0,629.2857142857143,664.45,1043.5,11.714866420265524,86.8595205823311,293.51230736765524,8.0,-13.0,32.0,-15.0,0.0128617363344052,-0.0202177293934681,0.0535117056856186,-0.0232558139534884,0.7142857142856656,-34.450000000000045,-413.5,-0.0518473925803296,-0.3962625778629612,0.1307239379672377,0.2812767679613371,2,1,3,0.8660254037844386,0.5000000000000001,669.0
2019-02-22,634.0,630.0,622.0,635.0,608.0,634.0,1169.0,633.0,650.9,1037.1,7.023769169034994,65.98955260216907,298.22643541388965,4.0,-1.0,26.0,0.0,0.0063492063492063,-0.0015748031496063,0.0427631578947369,0.0,1.0,-16.899999999999977,-403.0999999999999,-0.0259640497772314,-0.3886799730016391,0.1013820135230743,0.2875580324114258,2,1,4,0.8660254037844386,0.5000000000000001,663.0
2019-02-25,637.0,634.0,630.0,622.0,628.0,629.0,1147.0,634.2857142857143,640.15,1029.5,6.775305300228869,45.98543819861453,302.55664828878383,3.0,15.0,9.0,8.0,0.0047318611987381,0.0241157556270097,0.0143312101910828,0.012718600953895,2.7142857142856656,-3.1499999999999773,-392.5,-0.0049207217058501,-0.3812530354541039,0.0718354107609381,0.2938869823106205,2,1,0,0.8660254037844386,0.5000000000000001,664.0
2019-02-26,649.0,637.0,634.0,630.0,639.0,629.0,1096.0,635.7142857142857,632.75,1020.0333333333332,8.712333895765425,27.6821717280584,305.4626369932733,12.0,19.0,10.0,20.0,0.0188383045525901,0.03015873015873,0.0156494522691705,0.0317965023847377,13.285714285714334,16.25,-371.0333333333332,0.0256815487949427,-0.3637462828012155,0.0437489873220994,0.2994633871376164,2,1,1,0.8660254037844386,0.5000000000000001,657.0
2019-02-27,651.0,649.0,637.0,634.0,643.0,610.0,1055.0,636.8571428571429,629.25,1008.5666666666668,10.221359522232198,19.001038752840884,306.19852686308246,2.0,17.0,8.0,41.0,0.0030816640986133,0.026813880126183,0.0124416796267496,0.0672131147540984,14.14285714285711,21.75,-357.56666666666683,0.034564958283671,-0.3545295303566118,0.0301963269810741,0.3035977065106413,2,1,2,0.8660254037844386,0.5000000000000001,649.0
2019-02-28,658.0,651.0,649.0,637.0,635.0,601.0,1077.0,640.1428571428571,628.75,997.3666666666668,12.87670469553629,18.034688796947616,306.5318833012982,7.0,21.0,23.0,57.0,0.010752688172043,0.032967032967033,0.0362204724409449,0.0948419301164724,17.85714285714289,29.25,-339.3666666666668,0.046520874751491,-0.3402626917549547,0.0286834016651254,0.3073412151679069,2,1,3,0.8660254037844386,0.5000000000000001,645.0
2019-03-01,664.0,658.0,651.0,649.0,622.0,595.0,1112.0,646.1428571428571,629.7,987.0833333333334,12.798809468697511,19.38556163753717,307.2040834202427,6.0,15.0,42.0,69.0,0.0091185410334346,0.0231124807395994,0.067524115755627,0.1159663865546218,17.85714285714289,34.299999999999955,-323.08333333333337,0.054470382721931,-0.327311101730688,0.0307853924686948,0.311224060873188,3,1,4,1.0,6.123233995736766e-17,647.0
2019-03-04,669.0,664.0,658.0,651.0,630.0,598.0,1092.0,651.7142857142857,631.45,977.7166666666668,13.08579746307306,21.28126183443829,308.20706729031826,5.0,18.0,39.0,71.0,0.0075301204819278,0.0276497695852535,0.0619047619047619,0.1187290969899665,17.285714285714334,37.54999999999996,-308.7166666666668,0.0594663077044895,-0.3157526890885226,0.0337022121061656,0.3152314753323064,3,1,0,1.0,6.123233995736766e-17,654.0
2019-03-05,663.0,669.0,664.0,658.0,634.0,608.0,1036.0,655.8571428571429,633.15,968.7166666666668,10.96096971756212,22.40365336754917,309.3990397839405,-6.0,5.0,29.0,55.0,-0.0089686098654708,0.0075987841945288,0.0457413249211355,0.0904605263157893,7.14285714285711,29.850000000000023,-305.7166666666668,0.0471452262497039,-0.3155893536121674,0.0353844323897167,0.3193906437561108,3,1,1,1.0,6.123233995736766e-17,677.0
2019-03-06,664.0,663.0,669.0,664.0,637.0,628.0,982.0,659.7142857142857,634.9,959.1666666666666,7.387247699777538,23.40692655025636,309.8206789537461,1.0,0.0,27.0,36.0,0.0015082956259426,0.0,0.042386185243328,0.0573248407643312,4.285714285714334,29.100000000000023,-295.16666666666663,0.0458339896046621,-0.3077324066029539,0.0368671074976474,0.3230102647649829,3,1,2,1.0,6.123233995736766e-17,730.0
2019-03-07,657.0,664.0,663.0,669.0,649.0,639.0,939.0,660.8571428571429,637.25,948.5166666666668,5.92814112089887,23.13319556059858,309.0275886793727,-7.0,-12.0,8.0,18.0,-0.0105421686746988,-0.0179372197309417,0.012326656394453,0.028169014084507,-3.8571428571428896,19.75,-291.5166666666668,0.0309925460965084,-0.3073395301435576,0.0363016015074124,0.3258009052865414,3,1,3,1.0,6.123233995736766e-17,721.0
2019-03-08,649.0,657.0,664.0,663.0,651.0,643.0,905.0,660.5714285714286,639.65,937.0166666666668,6.502746672918327,21.61450536348376,307.0825810461038,-8.0,-14.0,-2.0,6.0,-0.0121765601217656,-0.0211161387631976,-0.0030721966205836,0.0093312597200621,-11.571428571428555,9.350000000000025,-288.0166666666668,0.0146173688736027,-0.3073762473097242,0.0337911441624071,0.3277237128967152,3,1,4,1.0,6.123233995736766e-17,712.0
2019-03-11,645.0,649.0,657.0,664.0,658.0,635.0,852.0,658.7142857142857,642.15,924.9,8.807464367107725,18.89938734742693,303.9552096798831,-4.0,-19.0,-13.0,10.0,-0.0061633281972265,-0.0286144578313253,-0.019756838905775,0.0157480314960629,-13.714285714285666,2.8500000000000227,-279.9,0.0044382153702406,-0.3026273110606552,0.0294314215485897,0.3286357548706705,3,1,0,1.0,6.123233995736766e-17,709.0
2019-03-12,647.0,645.0,649.0,657.0,664.0,622.0,797.0,656.2857142857143,644.6,912.6,9.428932172373267,15.796068798169866,299.9264429596984,2.0,-10.0,-17.0,25.0,0.0031007751937983,-0.015220700152207,-0.0256024096385542,0.040192926045016,-9.285714285714334,2.3999999999999773,-265.6,0.0037232392181197,-0.2910365987289064,0.0245052261839433,0.3286504963397966,3,1,1,1.0,6.123233995736766e-17,695.0
2019-03-13,654.0,647.0,645.0,649.0,669.0,630.0,721.0,654.1428571428571,646.9,900.7666666666668,7.581305328414951,13.345214005213604,295.79272212698817,7.0,5.0,-15.0,24.0,0.0108191653786708,0.007704160246533,-0.022421524663677,0.0380952380952381,-0.1428571428571103,7.100000000000023,-246.7666666666668,0.0109754212397588,-0.2739518188210044,0.0206294852453448,0.3283788500096082,3,1,2,1.0,6.123233995736766e-17,690.0
2019-03-14,677.0,654.0,647.0,645.0,663.0,634.0,668.0,656.1428571428571,649.35,889.5,11.260973484383069,14.165469505761084,291.11262308950285,23.0,32.0,14.0,43.0,0.0351681957186544,0.0496124031007751,0.0211161387631975,0.0678233438485804,20.85714285714289,27.649999999999977,-212.5,0.0425810425810425,-0.2388982574480045,0.0218148448537169,0.3272766982456468,3,1,3,1.0,6.123233995736766e-17,689.0
2019-03-15,730.0,677.0,654.0,647.0,664.0,637.0,645.0,665.5714285714286,653.9,878.9166666666666,30.363668766451767,22.706131794198534,285.01164363174183,53.0,83.0,66.0,93.0,0.0782865583456424,0.1282843894899537,0.0993975903614456,0.1459968602825745,64.42857142857144,76.10000000000002,-148.91666666666663,0.1163786511699036,-0.1694320659903289,0.034724165459854,0.3242760712601595,3,1,4,1.0,6.123233995736766e-17,683.0
2019-03-18,721.0,730.0,677.0,654.0,657.0,649.0,634.0,674.7142857142857,657.8,867.5833333333334,36.390082374796535,27.02357645119219,277.31541680097365,-9.0,67.0,64.0,72.0,-0.0123287671232876,0.1024464831804281,0.0974124809741248,0.1109399075500769,46.285714285714334,63.200000000000045,-146.58333333333337,0.09607783520827,-0.1689559120161368,0.0410817519780969,0.3196412449919972,3,1,0,1.0,6.123233995736766e-17,690.0
2019-03-19,712.0,721.0,730.0,677.0,649.0,651.0,629.0,683.7142857142857,661.65,856.0166666666667,36.7591906228149,29.015921219452093,268.8208080416692,-9.0,35.0,63.0,61.0,-0.0124826629680998,0.051698670605613,0.0970724191063174,0.0937019969278034,28.28571428571433,50.35000000000002,-144.01666666666665,0.076097634701126,-0.1682404937598567,0.0438538822934362,0.3140368856233358,3,1,1,1.0,6.123233995736766e-17,692.0
2019-03-20,709.0,712.0,721.0,730.0,645.0,658.0,629.0,692.8571428571429,666.0,844.5833333333334,33.323808162971154,29.279056642892115,259.95047061923015,-3.0,-21.0,64.0,51.0,-0.0042134831460673,-0.0287671232876712,0.0992248062015503,0.0775075987841944,16.14285714285711,43.0,-135.58333333333337,0.0645645645645645,-0.1605328071040947,0.04396254751185,0.3077854610193154,3,1,2,1.0,6.123233995736766e-17,689.0
2019-03-21,695.0,709.0,712.0,721.0,647.0,664.0,610.0,699.7142857142857,669.25,833.2,26.568868284348287,28.67398417423046,250.9962387455737,-14.0,-26.0,48.0,31.0,-0.0197461212976022,-0.0360610263522884,0.0741885625965996,0.0466867469879517,-4.714285714285666,25.75,-138.20000000000005,0.038475905864774,-0.1658665386461834,0.0428449520720664,0.3012436854843659,3,1,3,1.0,6.123233995736766e-17,685.0
2019-03-22,690.0,695.0,709.0,712.0,654.0,669.0,601.0,704.8571428571429,672.05,822.7333333333333,18.50611224656484,27.77063007459182,243.4167011433248,-5.0,-22.0,36.0,21.0,-0.0071942446043165,-0.0308988764044944,0.0550458715596329,0.031390134529148,-14.85714285714289,17.950000000000045,-132.73333333333335,0.0267093222230489,-0.1613321448829106,0.0413222677994075,0.2958634241268837,3,1,4,1.0,6.123233995736766e-17,674.0
2019-03-25,689.0,690.0,695.0,709.0,677.0,663.0,595.0,706.5714285714286,674.65,812.9,15.86250445627384,26.73116651328353,236.4910647970283,-1.0,-20.0,12.0,26.0,-0.0014492753623188,-0.0282087447108603,0.0177252584933529,0.0392156862745098,-17.571428571428555,14.350000000000025,-123.89999999999998,0.0212702882976358,-0.1524172714971091,0.0396222730501497,0.2909227024197666,3,1,0,1.0,6.123233995736766e-17,672.0
2019-03-26,683.0,689.0,690.0,695.0,730.0,664.0,598.0,699.8571428571429,676.35,803.1,14.147185485076015,26.087454133374152,229.25854696379605,-6.0,-12.0,-47.0,19.0,-0.0087082728592162,-0.0172661870503597,-0.0643835616438356,0.0286144578313252,-16.85714285714289,6.649999999999977,-120.10000000000002,0.009832187476898,-0.1495455111443158,0.0385709383209494,0.2854669990832972,3,1,1,1.0,6.123233995736766e-17,699.0
2019-03-27,690.0,683.0,689.0,690.0,721.0,657.0,608.0,695.4285714285714,678.3,793.2333333333333,10.906529281063182,25.54480068640738,220.88476684916003,7.0,0.0,-31.0,33.0,0.0102489019033675,0.0,-0.0429958391123439,0.0502283105022831,-5.428571428571445,11.700000000000044,-103.23333333333336,0.017249004865104,-0.1301424549312938,0.0376600334459787,0.2784612768615708,3,1,2,1.0,6.123233995736766e-17,711.0
2019-03-28,692.0,690.0,683.0,689.0,712.0,649.0,628.0,692.5714285714286,680.0,783.65,8.100558476140236,25.252409994480537,212.28768655865576,2.0,3.0,-20.0,43.0,0.0028985507246377,0.004354136429608,-0.0280898876404493,0.0662557781201849,-0.5714285714285552,12.0,-91.64999999999998,0.0176470588235294,-0.1169527212403496,0.0371358970507066,0.2708960461413332,3,1,3,1.0,6.123233995736766e-17,714.0
2019-03-29,689.0,692.0,690.0,683.0,709.0,645.0,639.0,689.7142857142857,681.25,774.1333333333333,3.6384193332307113,25.03655222612436,203.1745068309708,-3.0,6.0,-20.0,44.0,-0.0043352601156069,0.0087847730600292,-0.0282087447108603,0.0682170542635658,-0.7142857142856656,7.75,-85.13333333333333,0.0113761467889908,-0.1099724423010678,0.0367509023502742,0.2624541510906443,3,1,4,1.0,6.123233995736766e-17,725.0
2019-04-01,685.0,689.0,692.0,690.0,695.0,647.0,643.0,688.2857142857143,682.05,764.7666666666667,3.1471831708846563,24.879657723210105,193.74064147259293,-4.0,-5.0,-10.0,38.0,-0.0058055152394774,-0.0072463768115942,-0.0143884892086331,0.0587326120556415,-3.2857142857143344,2.950000000000045,-79.76666666666665,0.0043251960999927,-0.1043019657411846,0.0364777622215528,0.2533330098146619,4,2,0,0.8660254037844387,-0.4999999999999998,734.0
2019-04-02,674.0,685.0,689.0,692.0,690.0,654.0,635.0,686.0,682.6,754.9666666666667,6.110100927127168,24.555843982385312,182.7207711947621,-11.0,-18.0,-16.0,20.0,-0.0160583941605839,-0.0260115606936416,-0.0231884057971014,0.0305810397553516,-12.0,-8.600000000000023,-80.9666666666667,-0.0125988866100205,-0.1072453529957172,0.0359739876683054,0.242024951911469,4,2,1,0.8660254037844387,-0.4999999999999998,728.0
2019-04-03,672.0,674.0,685.0,689.0,689.0,677.0,622.0,683.5714285714286,683.0,745.5333333333333,7.8497801004489665,24.300747227040453,171.63465995303878,-2.0,-17.0,-17.0,-5.0,-0.002967359050445,-0.0246734397677793,-0.0246734397677793,-0.0073855243722303,-11.571428571428555,-11.0,-73.5333333333333,-0.0161054172767203,-0.0986318519180899,0.035579424929781,0.2302172851019924,4,2,2,0.8660254037844387,-0.4999999999999998,726.0
2019-04-04,699.0,672.0,674.0,685.0,683.0,730.0,630.0,685.8571428571429,685.1,737.3666666666667,9.754120008960538,23.744029720573405,161.53657996468462,27.0,14.0,16.0,-31.0,0.0401785714285714,0.0204379562043794,0.0234260614934114,-0.0424657534246575,13.14285714285711,13.899999999999975,-38.366666666666674,0.0202890089038096,-0.0520320057863568,0.0346577575836715,0.2190722570833388,4,2,3,0.8660254037844387,-0.4999999999999998,738.0
2019-04-05,711.0,699.0,672.0,674.0,690.0,721.0,634.0,688.8571428571429,688.2,729.7333333333333,13.680016708659076,22.81181595953049,151.2905910421185,12.0,37.0,21.0,-10.0,0.0171673819742488,0.0548961424332343,0.0304347826086957,-0.0138696255201109,22.14285714285711,22.799999999999955,-18.73333333333335,0.0331299040976459,-0.0256714781655399,0.0331470734663331,0.2073231194620662,4,2,4,0.8660254037844387,-0.4999999999999998,749.0
2019-04-08,714.0,711.0,699.0,672.0,692.0,712.0,637.0,692.0,691.65,722.5166666666667,16.713268182484647,21.08697527666965,141.02848512211924,3.0,42.0,22.0,2.0,0.0042194092827003,0.0625,0.0317919075144508,0.002808988764045,22.0,22.350000000000023,-8.516666666666652,0.0323140316634136,-0.0117875020184078,0.0304879278199517,0.1951906324497048,4,2,0,0.8660254037844387,-0.4999999999999998,767.0
2019-04-09,725.0,714.0,711.0,699.0,689.0,709.0,649.0,697.1428571428571,695.55,716.3333333333334,20.69966643408748,19.55148399275353,132.23472538970535,11.0,26.0,36.0,16.0,0.0154061624649859,0.0371959942775392,0.0522496371552976,0.0225669957686882,27.85714285714289,29.450000000000045,8.666666666666629,0.0423405937747107,0.0120986505351325,0.0281093868057702,0.1845994305114546,4,2,1,0.8660254037844387,-0.4999999999999998,790.0
2019-04-10,734.0,725.0,714.0,711.0,685.0,695.0,651.0,704.1428571428571,699.55,710.9833333333333,23.94040219271855,18.771408830367868,124.57214799672528,9.0,23.0,49.0,39.0,0.0124137931034482,0.0323488045007032,0.0715328467153284,0.056115107913669,29.85714285714289,34.450000000000045,23.01666666666665,0.0492459438210278,0.0323730045242504,0.0268335484673974,0.1752110663588812,4,2,2,0.8660254037844387,-0.4999999999999998,821.0
2019-04-11,728.0,734.0,725.0,714.0,674.0,690.0,658.0,711.8571428571429,702.1,705.1666666666666,21.14575269762437,19.009415949470505,114.96988060509004,-6.0,14.0,54.0,38.0,-0.0081743869209809,0.0196078431372548,0.0801186943620178,0.0550724637681159,16.14285714285711,25.899999999999977,22.83333333333337,0.036889332003988,0.0323800519971638,0.027075083249495,0.1630393012598771,4,2,3,0.8660254037844387,-0.4999999999999998,850.0
